,Year,temp_anomality,CO2 (ppmv),CH4_ppb,ECD3_bp
5422,-155791,-8.82,189.1672,405.0,157815
5423,-155905,-8.48,189.152,406.6666666666667,157929
5424,-156021,-9.04,189.1368,408.3333333333333,158045
5425,-156047,-8.995,189.1216,410.0,158071
5426,-156141,-8.95,189.1064,409.5,158165
5427,-156242,-9.02,189.0912,409.0,158266
5428,-156342,-9.73,189.076,408.5,158366
5429,-156446,-9.07,189.0608,408.0,158470
5430,-156546,-8.11,189.0456,407.5,158570
5431,-156570,-8.015,189.0304,407.0,158594
5432,-156657,-7.92,189.0152,412.5,158681
5433,-156716,-7.745,189.0,418.0,158740
5434,-156762,-7.57,188.75,423.5,158786
5435,-156863,-7.29,188.5,429.0,158887
5436,-156961,-6.06,188.25,434.5,158985
5437,-157048,-6.289999999999999,188.0,440.0,159072
5438,-157060,-6.52,187.75,434.5,159084
5439,-157154,-5.74,187.5,429.0,159178
5440,-157250,-6.86,187.25,423.5,159274
5441,-157348,-7.49,187.0,418.0,159372
5442,-157436,-6.99,186.75,412.5,159460
5443,-157526,-6.96,186.5,407.0,159550
5444,-157540,-6.93,186.25,408.0,159564
5445,-157638,-7.3,186.0,409.0,159662
5446,-157741,-7.38,185.75,410.0,159765
5447,-157766,-7.48,185.5,411.0,159790
5448,-157845,-7.58,185.83333333333334,412.0,159869
5449,-157947,-7.96,186.16666666666666,413.0,159971
5450,-158052,-7.46,186.5,414.0,160076
5451,-158058,-7.465,186.83333333333334,415.0,160082
5452,-158156,-7.47,187.16666666666666,414.2857142857143,160180
5453,-158204,-7.43,187.5,413.57142857142856,160228
5454,-158258,-7.39,187.9,412.85714285714283,160282
5455,-158373,-7.7,188.3,412.14285714285717,160397
5456,-158482,-7.57,188.7,411.42857142857144,160506
5457,-158589,-7.57,189.1,410.7142857142857,160613
5458,-158661,-7.87,189.5,410.0,160685
5459,-158693,-8.17,189.9,411.75,160717
5460,-158806,-8.02,190.3,413.5,160830
5461,-158917,-8.1,190.7,415.25,160941
5462,-159030,-8.23,191.1,417.0,161054
5463,-159147,-8.0,191.5,418.75,161171
5464,-159260,-9.04,191.9,420.5,161284
5465,-159379,-8.87,192.3,422.25,161403
5466,-159389,-8.5,192.7,424.0,161413
5467,-159493,-8.13,193.1,421.8,161517
5468,-159608,-7.24,193.5,419.6,161632
5469,-159712,-6.93,193.9,417.4,161736
5470,-159813,-7.54,194.3,415.2,161837
5471,-159840,-7.135,194.70000000000002,413.0,161864
5472,-159926,-6.73,195.1,417.8333333333333,161950
5473,-160024,-6.62,195.5,422.6666666666667,162048
5474,-160126,-6.39,195.9,427.5,162150
5475,-160227,-6.47,196.3,432.3333333333333,162251
5476,-160327,-6.21,196.70000000000002,437.1666666666667,162351
5477,-160371,-6.5600000000000005,197.1,442.0,162395
5478,-160425,-6.91,197.5,436.8333333333333,162449
5479,-160525,-6.17,197.9,431.6666666666667,162549
5480,-160620,-7.32,198.3,426.5,162644
5481,-160721,-7.82,198.70000000000002,421.3333333333333,162745
5482,-160824,-6.83,199.1,416.1666666666667,162848
5483,-160896,-6.9,199.5,411.0,162920
5484,-160927,-6.97,199.9,412.0,162951
5485,-161029,-6.88,200.3,413.0,163053
5486,-161130,-6.92,200.70000000000002,414.0,163154
5487,-161232,-7.45,201.10000000000002,415.0,163256
5488,-161339,-7.12,201.5,416.0,163363
5489,-161415,-7.85,201.9,417.0,163439
5490,-161443,-8.58,202.3,414.0,163467
5491,-161555,-8.52,202.70000000000002,411.0,163579
5492,-161672,-7.4,203.10000000000002,408.0,163696
5493,-161780,-7.12,203.5,405.0,163804
5494,-161885,-8.4,203.9,402.0,163909
5495,-161908,-8.84,204.3,399.0,163932
5496,-162002,-9.28,203.0,396.0,164026
5497,-162024,-9.105,201.70000000000002,393.0,164048
5498,-162124,-8.93,200.4,391.5,164148
5499,-162247,-9.49,199.1,390.0,164271
5500,-162377,-9.12,197.8,388.5,164401
5501,-162384,-8.75,196.5,387.0,164408
5502,-162503,-8.38,196.2421052631579,385.5,164527
5503,-162599,-8.5,195.9842105263158,384.0,164623
5504,-162621,-8.62,195.7263157894737,390.6666666666667,164645
5505,-162742,-8.75,195.46842105263158,397.3333333333333,164766
5506,-162863,-8.54,195.21052631578948,404.0,164887
5507,-162983,-8.25,194.95263157894738,410.6666666666667,165007
5508,-163100,-9.19,194.69473684210527,417.3333333333333,165124
5509,-163198,-9.055,194.43684210526317,424.0,165222
5510,-163226,-8.92,194.17894736842106,425.5,165250
5511,-163347,-8.64,193.92105263157893,427.0,165371
5512,-163467,-7.77,193.66315789473683,428.5,165491
5513,-163579,-8.19,193.40526315789472,430.0,165603
5514,-163696,-8.73,193.14736842105262,431.5,165720
5515,-163783,-8.56,192.88947368421051,433.0,165807
5516,-163817,-8.39,192.6315789473684,435.2857142857143,165841
5517,-163936,-8.19,192.3736842105263,437.57142857142856,165960
5518,-164052,-8.0,192.1157894736842,439.85714285714283,166076
5519,-164168,-9.08,191.8578947368421,442.14285714285717,166192
5520,-164193,-8.809999999999999,191.6,444.42857142857144,166217
5521,-164294,-8.54,191.38571428571427,446.7142857142857,166318
5522,-164360,-8.344999999999999,191.17142857142858,449.0,166384
5523,-164408,-8.15,190.95714285714286,453.2857142857143,166432
5524,-164523,-7.63,190.74285714285713,457.57142857142856,166547
5525,-164635,-8.6,190.5285714285714,461.85714285714283,166659
5526,-164755,-8.34,190.31428571428572,466.14285714285717,166779
5527,-164834,-8.61,190.1,470.42857142857144,166858
5528,-164874,-8.88,189.83846153846153,474.7142857142857,166898
5529,-164957,-8.13,189.57692307692307,479.0,166981
5530,-164991,-7.38,189.3153846153846,481.2857142857143,167015
5531,-165100,-7.61,189.05384615384614,483.57142857142856,167124
5532,-165210,-7.54,188.79230769230767,485.85714285714283,167234
5533,-165320,-7.56,188.5307692307692,488.14285714285717,167344
5534,-165430,-7.34,188.26923076923077,490.42857142857144,167454
5535,-165531,-6.98,188.0076923076923,492.7142857142857,167555
5536,-165540,-7.465,187.74615384615385,495.0,167564
5537,-165636,-7.95,187.48461538461538,495.1666666666667,167660
5538,-165750,-7.41,187.22307692307692,495.3333333333333,167774
5539,-165859,-7.16,186.96153846153845,495.5,167883
5540,-165964,-6.74,186.7,495.6666666666667,167988
5541,-165965,-6.32,186.45833333333331,495.8333333333333,167989
5542,-166061,-6.555,186.21666666666667,496.0,168085
5543,-166065,-6.79,185.975,487.5,168089
5544,-166166,-6.06,185.73333333333332,479.0,168190
5545,-166263,-5.83,185.49166666666667,470.5,168287
5546,-166358,-6.76,185.25,462.0,168382
5547,-166463,-7.09,185.00833333333333,453.5,168487
5548,-166542,-6.775,184.76666666666668,445.0,168566
5549,-166565,-6.46,184.525,449.7142857142857,168589
5550,-166666,-6.68,184.28333333333333,454.42857142857144,168690
5551,-166769,-8.14,184.04166666666669,459.14285714285717,168793
5552,-166795,-8.015,183.8,463.85714285714283,168819
5553,-166880,-7.89,185.22222222222223,468.57142857142856,168904
5554,-166987,-6.46,186.64444444444445,473.2857142857143,169011
5555,-167051,-6.52,188.06666666666666,478.0,169075
5556,-167087,-6.58,189.48888888888888,472.85714285714283,169111
5557,-167188,-6.49,190.91111111111113,467.7142857142857,169212
5558,-167289,-6.79,192.33333333333334,462.57142857142856,169313
5559,-167392,-7.53,193.75555555555556,457.42857142857144,169416
5560,-167503,-7.63,195.17777777777778,452.2857142857143,169527
5561,-167564,-7.6,196.6,447.1428571428571,169588
5562,-167603,-7.57,196.64444444444445,442.0,169627
5563,-167615,-7.54,196.6888888888889,442.85714285714283,169639
5564,-167725,-6.64,196.73333333333332,443.7142857142857,169749
5565,-167828,-6.59,196.77777777777777,444.57142857142856,169852
5566,-167930,-8.03,196.82222222222222,445.42857142857144,169954
5567,-168046,-7.65,196.86666666666667,446.2857142857143,170070
5568,-168159,-7.91,196.9111111111111,447.14285714285717,170183
5569,-168213,-8.02,196.95555555555555,448.0,170237
5570,-168275,-8.13,197.0,454.0,170299
5571,-168393,-8.31,197.04444444444445,460.0,170417
5572,-168506,-8.12,197.0888888888889,466.0,170530
5573,-168619,-8.27,197.13333333333333,472.0,170643
5574,-168732,-8.12,197.17777777777778,478.0,170756
5575,-168816,-8.149999999999999,197.22222222222223,484.0,170840
5576,-168849,-8.18,197.26666666666668,483.3333333333333,170873
5577,-168965,-8.44,197.3111111111111,482.6666666666667,170989
5578,-169085,-8.56,197.35555555555555,482.0,171109
5579,-169206,-8.13,197.4,481.3333333333333,171230
5580,-169325,-8.28,197.44444444444446,480.6666666666667,171349
5581,-169397,-7.84,197.4888888888889,480.0,171421
5582,-169444,-7.4,197.53333333333333,476.38461538461536,171468
5583,-169555,-6.97,197.57777777777778,472.7692307692308,171579
5584,-169659,-6.55,197.62222222222223,469.15384615384613,171683
5585,-169761,-6.03,197.66666666666669,465.53846153846155,171785
5586,-169860,-6.64,197.7111111111111,461.9230769230769,171884
5587,-169961,-5.92,197.75555555555556,458.3076923076923,171985
5588,-169989,-5.88,197.8,454.6923076923077,172013
5589,-170058,-5.84,197.7962962962963,451.0769230769231,172082
5590,-170155,-6.68,197.7925925925926,447.46153846153845,172179
5591,-170258,-6.1,197.7888888888889,443.84615384615387,172282
5592,-170358,-7.1,197.78518518518518,440.2307692307692,172382
5593,-170464,-6.76,197.78148148148148,436.61538461538464,172488
5594,-170480,-7.105,197.77777777777777,433.0,172504
5595,-170570,-7.45,197.7740740740741,436.2857142857143,172594
5596,-170681,-6.71,197.7703703703704,439.57142857142856,172705
5597,-170798,-7.46,197.76666666666668,442.85714285714283,172822
5598,-170911,-7.64,197.76296296296297,446.14285714285717,172935
5599,-171025,-8.46,197.75925925925927,449.42857142857144,173049
5600,-171147,-7.4,197.75555555555556,452.7142857142857,173171
5601,-171189,-7.7700000000000005,197.75185185185185,456.0,173213
5602,-171260,-8.14,197.74814814814815,450.2,173284
5603,-171378,-7.61,197.74444444444444,444.4,173402
5604,-171493,-8.17,197.74074074074073,438.6,173517
5605,-171614,-8.18,197.73703703703703,432.8,173638
5606,-171683,-8.44,197.73333333333332,427.0,173707
5607,-171735,-8.7,197.7296296296296,432.0,173759
5608,-171861,-8.32,197.7259259259259,437.0,173885
5609,-171983,-8.07,197.72222222222223,442.0,174007
5610,-172102,-7.99,197.71851851851852,447.0,174126
5611,-172221,-8.12,197.71481481481482,452.0,174245
5612,-172236,-7.965,197.7111111111111,457.0,174260
5613,-172341,-7.81,197.7074074074074,459.3333333333333,174365
5614,-172460,-8.38,197.7037037037037,461.6666666666667,174484
5615,-172492,-7.970000000000001,197.7,464.0,174516
5616,-172578,-7.56,197.57857142857142,466.3333333333333,174602
5617,-172692,-7.98,197.45714285714286,468.6666666666667,174716
5618,-172789,-7.675000000000001,197.3357142857143,471.0,174813
5619,-172810,-7.37,197.2142857142857,470.1666666666667,174834
5620,-172923,-7.87,197.09285714285713,469.3333333333333,174947
5621,-173040,-8.41,196.97142857142856,468.5,175064
5622,-173163,-7.46,196.85,467.6666666666667,175187
5623,-173277,-7.62,196.72857142857143,466.8333333333333,175301
5624,-173391,-7.785,196.60714285714286,466.0,175415
5625,-173392,-7.95,196.4857142857143,470.125,175416
5626,-173511,-8.15,196.3642857142857,474.25,175535
5627,-173632,-8.89,196.24285714285713,478.375,175656
5628,-173762,-8.87,196.12142857142857,482.5,175786
5629,-173883,-9.05,196.0,486.625,175907
5630,-173891,-9.23,195.525,490.75,175915
5631,-174025,-8.6,195.05,494.875,176049
5632,-174079,-8.565,194.575,499.0,176103
5633,-174153,-8.53,194.1,507.0,176177
5634,-174279,-8.68,193.625,515.0,176303
5635,-174407,-8.87,193.15,523.0,176431
5636,-174537,-8.28,192.675,531.0,176561
5637,-174660,-8.28,192.20000000000002,539.0,176684
5638,-174724,-8.195,191.72500000000002,547.0,176748
5639,-174777,-8.11,191.25,547.4285714285714,176801
5640,-174898,-6.94,190.775,547.8571428571429,176922
5641,-174903,-6.865,190.3,548.2857142857143,176927
5642,-175008,-6.79,190.1875,548.7142857142857,177032
5643,-175114,-5.61,190.07500000000002,549.1428571428571,177138
5644,-175215,-6.33,189.9625,549.5714285714286,177239
5645,-175301,-6.585,189.85000000000002,550.0,177325
5646,-175318,-6.84,189.7375,549.0,177342
5647,-175425,-6.76,189.625,548.0,177449
5648,-175528,-6.61,189.51250000000002,547.0,177552
5649,-175583,-7.27,189.4,546.0,177607
5650,-175634,-7.93,189.63333333333333,545.0,177658
5651,-175750,-5.84,189.86666666666667,544.0,177774
5652,-175779,-5.796666666666667,190.1,543.0,177803
5653,-175828,-5.753333333333333,190.83333333333331,542.0,177852
5654,-175851,-5.71,191.56666666666666,534.125,177875
5655,-175948,-5.4,192.29999999999998,526.25,177972
5656,-176043,-5.99,193.03333333333333,518.375,178067
5657,-176145,-5.85,193.76666666666665,510.5,178169
5658,-176244,-6.32,194.5,502.625,178268
5659,-176348,-6.54,195.23333333333332,494.75,178372
5660,-176454,-6.69,195.96666666666667,486.875,178478
5661,-176471,-6.3100000000000005,196.7,479.0,178495
5662,-176560,-5.93,197.43333333333334,479.8,178584
5663,-176662,-7.0,198.16666666666666,480.6,178686
5664,-176772,-6.92,198.89999999999998,481.4,178796
5665,-176882,-7.05,199.63333333333333,482.2,178906
5666,-176969,-7.255,200.36666666666665,483.0,178993
5667,-176993,-7.46,201.1,478.57142857142856,179017
5668,-177110,-8.03,201.83333333333331,474.14285714285717,179134
5669,-177232,-8.68,202.56666666666666,469.7142857142857,179256
5670,-177357,-8.16,203.29999999999998,465.2857142857143,179381
5671,-177482,-8.83,204.03333333333333,460.85714285714283,179506
5672,-177612,-8.58,204.76666666666665,456.42857142857144,179636
5673,-177627,-8.39,205.5,452.0,179651
5674,-177744,-8.2,206.23333333333332,457.42857142857144,179768
5675,-177868,-7.13,206.96666666666664,462.85714285714283,179892
5676,-177923,-8.04,207.7,468.2857142857143,179947
5677,-177983,-8.95,208.09285714285713,473.7142857142857,180007
5678,-178112,-8.39,208.48571428571427,479.14285714285717,180136
5679,-178240,-7.47,208.8785714285714,484.57142857142856,180264
5680,-178270,-7.865,209.27142857142857,490.0,180294
5681,-178359,-8.26,209.6642857142857,490.85714285714283,180383
5682,-178484,-8.6,210.05714285714285,491.7142857142857,180508
5683,-178615,-8.68,210.45,492.57142857142856,180639
5684,-178747,-9.02,210.84285714285713,493.42857142857144,180771
5685,-178879,-8.1,211.23571428571427,494.2857142857143,180903
5686,-179006,-8.49,211.6285714285714,495.14285714285717,181030
5687,-179069,-8.39,212.02142857142857,496.0,181093
5688,-179135,-8.29,212.4142857142857,496.0,181159
5689,-179264,-9.0,212.80714285714285,496.0,181288
5690,-179352,-8.895,213.2,496.0,181376
5691,-179400,-8.79,213.7,496.0,181424
5692,-179534,-8.32,214.2,496.0,181558
5693,-179614,-8.7,214.7,496.0,181638
5694,-179652,-9.08,215.2,500.0,181676
5695,-179779,-9.06,215.7,504.0,181803
5696,-179918,-8.55,216.2,508.0,181942
5697,-180050,-9.24,216.7,512.0,182074
5698,-180182,-8.89,217.2,516.0,182206
5699,-180246,-8.455,217.7,520.0,182270
5700,-180319,-8.02,215.9181818181818,524.0,182343
5701,-180323,-8.265,214.13636363636363,528.0,182347
5702,-180457,-8.51,212.35454545454544,528.4,182481
5703,-180583,-8.41,210.57272727272726,528.8,182607
5704,-180712,-8.84,208.79090909090908,529.2,182736
5705,-180848,-8.74,207.0090909090909,529.6,182872
5706,-180965,-8.79,205.22727272727272,530.0,182989
5707,-180979,-8.84,203.44545454545454,530.25,183003
5708,-181112,-8.77,201.66363636363636,530.5,183136
5709,-181245,-9.23,199.88181818181818,530.75,183269
5710,-181307,-8.775,198.1,531.0,183331
5711,-181381,-8.32,198.24545454545455,531.25,183405
5712,-181511,-9.26,198.39090909090908,531.5,183535
5713,-181647,-9.2,198.53636363636363,531.75,183671
5714,-181766,-9.02,198.6818181818182,532.0,183790
5715,-181789,-8.84,198.8272727272727,528.4,183813
5716,-181927,-8.31,198.97272727272727,524.8,183951
5717,-182059,-8.55,199.1181818181818,521.2,184083
5718,-182193,-8.35,199.26363636363635,517.6,184217
5719,-182258,-8.695,199.4090909090909,514.0,184282
5720,-182325,-9.04,199.55454545454543,508.57142857142856,184349
5721,-182421,-8.93,199.7,503.14285714285717,184445
5722,-182465,-8.82,199.885,497.7142857142857,184489
5723,-182604,-8.43,200.07,492.2857142857143,184628
5724,-182738,-9.15,200.255,486.85714285714283,184762
5725,-182881,-8.66,200.44,481.42857142857144,184905
5726,-182905,-8.504999999999999,200.625,476.0,184929
5727,-183017,-8.35,200.81,473.1666666666667,185041
5728,-183151,-7.87,200.995,470.3333333333333,185175
5729,-183278,-7.51,201.18,467.5,185302
5730,-183402,-8.5,201.365,464.6666666666667,185426
5731,-183537,-8.41,201.55,461.8333333333333,185561
5732,-183593,-8.315000000000001,201.73499999999999,459.0,185617
5733,-183671,-8.22,201.92,457.0,185695
5734,-183804,-8.34,202.105,455.0,185828
5735,-183938,-7.89,202.29,453.0,185962
5736,-184067,-7.84,202.475,451.0,186091
5737,-184195,-7.77,202.66,449.0,186219
5738,-184256,-7.71,202.845,447.0,186280
5739,-184322,-7.65,203.03,445.75,186346
5740,-184448,-7.69,203.215,444.5,186472
5741,-184461,-7.51,203.4,443.25,186485
5742,-184562,-7.33,203.71739130434784,442.0,186586
5743,-184683,-6.47,204.03478260869565,440.75,186707
5744,-184797,-7.03,204.3521739130435,439.5,186821
5745,-184916,-6.75,204.6695652173913,438.25,186940
5746,-184962,-6.6899999999999995,204.98695652173913,437.0,186986
5747,-185033,-6.63,205.30434782608697,438.8,187057
5748,-185149,-6.63,205.62173913043478,440.6,187173
5749,-185263,-5.54,205.9391304347826,442.4,187287
5750,-185369,-5.62,206.25652173913042,444.2,187393
5751,-185466,-5.725,206.57391304347826,446.0,187490
5752,-185475,-5.83,206.8913043478261,448.2857142857143,187499
5753,-185582,-5.09,207.2086956521739,450.57142857142856,187606
5754,-185682,-5.02,207.52608695652174,452.85714285714283,187706
5755,-185782,-4.38,207.84347826086957,455.14285714285717,187806
5756,-185876,-3.89,208.16086956521738,457.42857142857144,187900
5757,-185966,-4.32,208.47826086956522,459.7142857142857,187990
5758,-185981,-4.175000000000001,208.79565217391303,462.0,188005
5759,-186059,-4.03,209.11304347826086,456.7142857142857,188083
5760,-186151,-5.69,209.4304347826087,451.42857142857144,188175
5761,-186257,-5.69,209.7478260869565,446.14285714285717,188281
5762,-186364,-5.64,210.06521739130434,440.85714285714283,188388
5763,-186471,-5.57,210.38260869565215,435.57142857142856,188495
5764,-186487,-5.906666666666667,210.7,430.2857142857143,188511
5765,-186547,-6.243333333333333,211.98749999999998,425.0,188571
5766,-186578,-6.58,213.27499999999998,424.6666666666667,188602
5767,-186694,-6.12,214.5625,424.3333333333333,188718
5768,-186806,-6.2,215.85,424.0,188830
5769,-186921,-6.62,217.1375,423.6666666666667,188945
5770,-187039,-5.45,218.425,423.3333333333333,189063
5771,-187073,-5.78,219.7125,423.0,189097
5772,-187145,-6.11,221.0,424.5,189169
5773,-187257,-6.11,222.2875,426.0,189281
5774,-187370,-6.73,223.575,427.5,189394
5775,-187489,-6.73,224.8625,429.0,189513
5776,-187608,-6.27,226.15,430.5,189632
5777,-187651,-6.39,227.4375,432.0,189675
5778,-187723,-6.51,228.72500000000002,437.42857142857144,189747
5779,-187841,-6.66,230.01250000000002,442.85714285714283,189865
5780,-187856,-7.045,231.3,448.2857142857143,189880
5781,-187961,-7.43,231.30714285714288,453.7142857142857,189985
5782,-188089,-6.31,231.31428571428572,459.14285714285717,190113
5783,-188205,-6.71,231.32142857142858,464.57142857142856,190229
5784,-188309,-6.865,231.32857142857145,470.0,190333
5785,-188325,-7.02,231.3357142857143,470.125,190349
5786,-188450,-7.99,231.34285714285716,470.25,190474
5787,-188585,-8.01,231.35000000000002,470.375,190609
5788,-188721,-7.08,231.35714285714286,470.5,190745
5789,-188849,-8.06,231.36428571428573,470.625,190873
5790,-188986,-6.97,231.37142857142857,470.75,191010
5791,-189111,-7.18,231.37857142857143,470.875,191135
5792,-189120,-7.225,231.3857142857143,471.0,191144
5793,-189238,-7.27,231.39285714285714,475.1666666666667,191262
5794,-189304,-7.005,231.4,479.3333333333333,191328
5795,-189366,-6.74,230.01250000000002,483.5,191390
5796,-189489,-6.91,228.625,487.6666666666667,191513
5797,-189613,-6.28,227.2375,491.8333333333333,191637
5798,-189652,-6.605,225.85000000000002,496.0,191676
5799,-189732,-6.93,224.4625,498.6666666666667,191756
5800,-189855,-5.48,223.07500000000002,501.3333333333333,191879
5801,-189966,-5.74,221.6875,504.0,191990
5802,-190014,-5.245,220.3,506.6666666666667,192038
5803,-190075,-4.75,220.12307692307692,509.3333333333333,192099
5804,-190150,-4.845000000000001,219.94615384615386,512.0,192174
5805,-190176,-4.94,219.76923076923077,510.7142857142857,192200
5806,-190280,-4.67,219.5923076923077,509.42857142857144,192304
5807,-190382,-4.77,219.41538461538462,508.14285714285717,192406
5808,-190485,-6.51,219.23846153846154,506.85714285714283,192509
5809,-190605,-5.96,219.06153846153848,505.57142857142856,192629
5810,-190722,-6.64,218.8846153846154,504.2857142857143,192746
5811,-190742,-6.404999999999999,218.7076923076923,503.0,192766
5812,-190844,-6.17,218.53076923076924,501.57142857142856,192868
5813,-190962,-6.02,218.35384615384615,500.14285714285717,192986
5814,-191078,-5.43,218.1769230769231,498.7142857142857,193102
5815,-191124,-6.005,218.0,497.2857142857143,193148
5816,-191189,-6.58,218.38636363636363,495.85714285714283,193213
5817,-191313,-7.47,218.77272727272728,494.42857142857144,193337
5818,-191329,-7.035,219.1590909090909,493.0,193353
5819,-191446,-6.6,219.54545454545453,489.5,193470
5820,-191570,-6.75,219.9318181818182,486.0,193594
5821,-191695,-6.81,220.3181818181818,482.5,193719
5822,-191819,-6.99,220.70454545454547,479.0,193843
5823,-191947,-6.22,221.0909090909091,475.5,193971
5824,-191965,-6.74,221.47727272727272,472.0,193989
5825,-192069,-7.26,221.86363636363637,475.2,194093
5826,-192199,-5.95,222.25,478.4,194223
5827,-192318,-6.79,222.63636363636363,481.6,194342
5828,-192444,-6.2,223.02272727272728,484.8,194468
5829,-192550,-6.205,223.4090909090909,488.0,194574
5830,-192565,-6.21,223.79545454545453,495.0,194589
5831,-192685,-5.98,224.1818181818182,502.0,194709
5832,-192803,-5.67,224.5681818181818,509.0,194827
5833,-192919,-6.57,224.95454545454547,516.0,194943
5834,-193043,-5.34,225.3409090909091,523.0,195067
5835,-193113,-5.109999999999999,225.72727272727272,530.0,195137
5836,-193155,-4.88,226.11363636363637,530.5714285714286,195179
5837,-193176,-5.115,226.5,531.1428571428571,195200
5838,-193263,-5.35,225.6875,531.7142857142857,195287
5839,-193374,-5.06,224.875,532.2857142857143,195398
5840,-193483,-5.05,224.0625,532.8571428571429,195507
5841,-193595,-5.35,223.25,533.4285714285714,195619
5842,-193655,-4.91,222.4375,534.0,195679
5843,-193691,-4.47,221.625,536.0,195715
5844,-193792,-5.15,220.8125,538.0,195816
5845,-193849,-5.03,220.0,540.0,195873
5846,-193902,-4.91,220.27826086956523,542.0,195926
5847,-194010,-4.93,220.55652173913043,544.0,196034
5848,-194117,-3.8,220.83478260869566,546.0,196141
5849,-194154,-4.38,221.11304347826086,548.0,196178
5850,-194218,-4.96,221.3913043478261,550.6666666666666,196242
5851,-194324,-4.56,221.6695652173913,553.3333333333334,196348
5852,-194427,-4.9,221.94782608695652,556.0,196451
5853,-194532,-4.39,222.22608695652175,558.6666666666666,196556
5854,-194629,-4.81,222.50434782608696,561.3333333333334,196653
5855,-194666,-4.699999999999999,222.7826086956522,564.0,196690
5856,-194736,-4.59,223.0608695652174,568.1666666666666,196760
5857,-194841,-4.2,223.33913043478262,572.3333333333334,196865
5858,-194943,-3.96,223.61739130434782,576.5,196967
5859,-195043,-3.87,223.89565217391305,580.6666666666666,197067
5860,-195141,-3.68,224.17391304347825,584.8333333333334,197165
5861,-195165,-3.4400000000000004,224.45217391304348,589.0,197189
5862,-195239,-3.2,224.7304347826087,587.3333333333334,197263
5863,-195332,-3.43,225.0086956521739,585.6666666666666,197356
5864,-195427,-3.57,225.28695652173914,584.0,197451
5865,-195523,-3.57,225.56521739130434,582.3333333333334,197547
5866,-195618,-3.0,225.84347826086957,580.6666666666666,197642
5867,-195632,-2.92,226.12173913043478,579.0,197656
5868,-195637,-2.84,226.4,581.7142857142857,197661
5869,-195706,-2.76,227.88,584.4285714285714,197730
5870,-195795,-3.1,229.36,587.1428571428571,197819
5871,-195887,-2.92,230.84,589.8571428571429,197911
5872,-195978,-2.86,232.32,592.5714285714286,198002
5873,-196068,-2.67,233.8,595.2857142857143,198092
5874,-196086,-2.415,235.28,598.0,198110
5875,-196157,-2.16,236.76,599.8333333333334,198181
5876,-196243,-2.6,238.23999999999998,601.6666666666666,198267
5877,-196331,-3.61,239.72,603.5,198355
5878,-196377,-3.0949999999999998,241.2,605.3333333333334,198401
5879,-196426,-2.58,241.35555555555555,607.1666666666666,198450
5880,-196515,-2.74,241.5111111111111,609.0,198539
5881,-196604,-1.71,241.66666666666666,618.8333333333334,198628
5882,-196686,-1.81,241.82222222222222,628.6666666666666,198710
5883,-196765,-2.29,241.97777777777776,638.5,198789
5884,-196850,-2.86,242.13333333333333,648.3333333333334,198874
5885,-196940,-2.51,242.2888888888889,658.1666666666666,198964
5886,-196954,-2.4033333333333333,242.44444444444443,668.0,198978
5887,-196988,-2.2966666666666664,242.6,662.1428571428571,199012
5888,-197028,-2.19,242.81842105263158,656.2857142857143,199052
5889,-197114,-2.25,243.03684210526316,650.4285714285714,199138
5890,-197200,-2.38,243.25526315789475,644.5714285714286,199224
5891,-197287,-2.04,243.4736842105263,638.7142857142857,199311
5892,-197372,-2.46,243.69210526315788,632.8571428571429,199396
5893,-197400,-2.315,243.91052631578947,627.0,199424
5894,-197460,-2.17,244.12894736842105,619.6666666666666,199484
5895,-197546,-2.28,244.34736842105264,612.3333333333334,199570
5896,-197633,-2.64,244.56578947368422,605.0,199657
5897,-197722,-2.68,244.78421052631577,597.6666666666666,199746
5898,-197811,-1.37,245.00263157894736,590.3333333333334,199835
5899,-197892,-1.73,245.22105263157894,583.0,199916
5900,-197975,-1.93,245.43947368421053,575.6666666666666,199999
5901,-198059,-2.29,245.6578947368421,568.3333333333334,200083
5902,-198146,-1.65,245.8763157894737,561.0,200170
5903,-198229,-2.55,246.09473684210525,553.6666666666666,200253
5904,-198318,-2.63,246.31315789473683,546.3333333333334,200342
5905,-198398,-2.5300000000000002,246.53157894736842,539.0,200422
5906,-198408,-2.43,246.75,537.5,200432
5907,-198497,-2.47,246.96842105263158,536.0,200521
5908,-198586,-2.41,247.18684210526317,534.5,200610
5909,-198674,-1.73,247.40526315789475,533.0,200698
5910,-198758,-2.21,247.6236842105263,531.5,200782
5911,-198791,-2.17,247.8421052631579,530.0,200815
5912,-198844,-2.13,248.06052631578947,531.2857142857143,200868
5913,-198931,-2.26,248.27894736842106,532.5714285714286,200955
5914,-199018,-2.29,248.49736842105264,533.8571428571429,201042
5915,-199105,-1.42,248.71578947368423,535.1428571428571,201129
5916,-199187,-3.17,248.93421052631578,536.4285714285714,201211
5917,-199283,-2.51,249.15263157894736,537.7142857142857,201307
5918,-199344,-2.3049999999999997,249.37105263157895,539.0,201368
5919,-199373,-2.1,249.58947368421053,539.4,201397
5920,-199458,-1.78,249.80789473684212,539.8,201482
5921,-199542,-1.68,250.0263157894737,540.2,201566
5922,-199626,-2.5,250.24473684210525,540.6,201650
5923,-199709,-2.7199999999999998,250.46315789473684,541.0,201733
5924,-199716,-2.94,250.68157894736842,531.625,201740
5925,-199802,-2.94,250.9,522.25,201826
5926,-199809,-2.94,249.9923076923077,512.875,201833
